engine_name,mode,stance,bullet,total_inaccuracy
m249,primary,stand,98,23.983142
m249,primary,stand,99,23.983142
m249,primary,stand,100,23.983142
m249,primary,crouch,1,7.34
m249,primary,crouch,2,9.948171161
m249,primary,crouch,3,11.85900172
m249,primary,crouch,4,13.25893801
m249,primary,crouch,5,14.28457661
m249,primary,crouch,6,15.03599263
m249,primary,crouch,7,15.58650432
m249,primary,crouch,8,15.98982699
m249,primary,crouch,9,16.28531422
m249,primary,crouch,10,16.50179773
m249,primary,crouch,11,16.66040055
m249,primary,crouch,12,16.7765981
m249,primary,crouch,13,16.86172819
m249,primary,crouch,14,16.92409725
m249,primary,crouch,15,16.96979084
m249,primary,crouch,16,17.00326744
m249,primary,crouch,17,17.02779348
m249,primary,crouch,18,17.04576205
m249,primary,crouch,19,17.05892641
m249,primary,crouch,20,17.06857104
m249,primary,crouch,21,17.07563701
m249,primary,crouch,22,17.08081377
m249,primary,crouch,23,17.08460643
m249,primary,crouch,24,17.08738505
m249,primary,crouch,25,17.08942076
m249,primary,crouch,26,17.09091219
m249,primary,crouch,27,17.09200486
m249,primary,crouch,28,17.09280539
m249,primary,crouch,29,17.09339188
m249,primary,crouch,30,17.09382156
m249,primary,crouch,31,17.09382156
m249,primary,crouch,32,17.09382156
m249,primary,crouch,33,17.09382156
m249,primary,crouch,34,17.09382156
m249,primary,crouch,35,17.09382156
m249,primary,crouch,36,17.09382156
m249,primary,crouch,37,17.09382156
m249,primary,crouch,38,17.09382156
m249,primary,crouch,39,17.09382156
m249,primary,crouch,40,17.09382156
m249,primary,crouch,41,17.09382156
m249,primary,crouch,42,17.09382156
m249,primary,crouch,43,17.09382156
m249,primary,crouch,44,17.09382156
m249,primary,crouch,45,17.09382156
m249,primary,crouch,46,17.09382156
m249,primary,crouch,47,17.09382156
m249,primary,crouch,48,17.09382156
m249,primary,crouch,49,17.09382156
m249,primary,crouch,50,17.09382156
m249,primary,crouch,51,17.09382156
m249,primary,crouch,52,17.09382156
m249,primary,crouch,53,17.09382156
m249,primary,crouch,54,17.09382156
m249,primary,crouch,55,17.09382156
m249,primary,crouch,56,17.09382156
m249,primary,crouch,57,17.09382156
m249,primary,crouch,58,17.09382156
m249,primary,crouch,59,17.09382156
m249,primary,crouch,60,17.09382156
m249,primary,crouch,61,17.09382156
m249,primary,crouch,62,17.09382156
m249,primary,crouch,63,17.09382156
m249,primary,crouch,64,17.09382156
m249,primary,crouch,65,17.09382156
m249,primary,crouch,66,17.09382156
m249,primary,crouch,67,17.09382156
m249,primary,crouch,68,17.09382156
m249,primary,crouch,69,17.09382156
m249,primary,crouch,70,17.09382156
m249,primary,crouch,71,17.09382156
m249,primary,crouch,72,17.09382156
m249,primary,crouch,73,17.09382156
m249,primary,crouch,74,17.09382156
m249,primary,crouch,75,17.09382156
m249,primary,crouch,76,17.09382156
m249,primary,crouch,77,17.09382156
m249,primary,crouch,78,17.09382156
m249,primary,crouch,79,17.09382156
m249,primary,crouch,80,17.09382156
m249,primary,crouch,81,17.09382156
m249,primary,crouch,82,17.09382156
m249,primary,crouch,83,17.09382156
m249,primary,crouch,84,17.09382156
m249,primary,crouch,85,17.09382156
m249,primary,crouch,86,17.09382156
m249,primary,crouch,87,17.09382156
m249,primary,crouch,88,17.09382156
m249,primary,crouch,89,17.09382156
m249,primary,crouch,90,17.09382156
m249,primary,crouch,91,17.09382156
m249,primary,crouch,92,17.09382156
m249,primary,crouch,93,17.09382156
m249,primary,crouch,94,17.09382156
m249,primary,crouch,95,17.09382156
m249,primary,crouch,96,17.09382156
m249,primary,crouch,97,17.09382156
m249,primary,crouch,98,17.09382156
m249,primary,crouch,99,17.09382156
m249,primary,crouch,100,17.09382156
negev,primary,stand,1,12.17
negev,primary,stand,2,29.04023976
negev,primary,stand,3,38.52707274
negev,primary,stand,4,43.86191097
negev,primary,stand,5,46.86191097
negev,primary,stand,6,48.54893494
negev,primary,stand,7,49.49761824
negev,primary,stand,8,50.03110206
negev,primary,stand,9,50.33110206
negev,primary,stand,10,50.49980446
negev,primary,stand,11,44.76729828
negev,primary,stand,12,34.38035956
negev,primary,stand,13,21.45446074
negev,primary,stand,14,19.15587477
negev,primary,stand,15,18.74712196
negev,primary,stand,16,18.67443429
negev,primary,stand,17,18.66150839
negev,primary,stand,18,18.6592098
negev,primary,stand,19,18.65880105
negev,primary,stand,20,18.65872836
negev,primary,stand,21,18.65871543
negev,primary,stand,22,18.65871314
negev,primary,stand,23,18.65871273
negev,primary,stand,24,18.65871265
negev,primary,stand,25,18.65871264
negev,primary,stand,26,18.65871264
negev,primary,stand,27,18.65871264
negev,primary,stand,28,18.65871264
negev,primary,stand,29,18.65871264
negev,primary,stand,30,18.65871264
negev,primary,stand,31,18.65871264
negev,primary,stand,32,18.65871264
negev,primary,stand,33,18.65871264
negev,primary,stand,34,18.65871264
negev,primary,stand,35,18.65871264
negev,primary,stand,36,18.65871264
negev,primary,stand,37,18.65871264
negev,primary,stand,38,18.65871264
negev,primary,stand,39,18.65871264
negev,primary,stand,40,18.65871264
negev,primary,stand,41,18.65871264
negev,primary,stand,42,18.65871264
negev,primary,stand,43,18.65871264
negev,primary,stand,44,18.65871264
negev,primary,stand,45,18.65871264
negev,primary,stand,46,18.65871264
negev,primary,stand,47,18.65871264
negev,primary,stand,48,18.65871264
negev,primary,stand,49,18.65871264
negev,primary,stand,50,18.65871264
negev,primary,stand,51,18.65871264
negev,primary,stand,52,18.65871264
negev,primary,stand,53,18.65871264
negev,primary,stand,54,18.65871264
negev,primary,stand,55,18.65871264
negev,primary,stand,56,18.65871264
negev,primary,stand,57,18.65871264
negev,primary,stand,58,18.65871264
negev,primary,stand,59,18.65871264
negev,primary,stand,60,18.65871264
negev,primary,stand,61,18.65871264
negev,primary,stand,62,18.65871264
negev,primary,stand,63,18.65871264
negev,primary,stand,64,18.65871264
negev,primary,stand,65,18.65871264
negev,primary,stand,66,18.65871264
negev,primary,stand,67,18.65871264
negev,primary,stand,68,18.65871264
negev,primary,stand,69,18.65871264
negev,primary,stand,70,18.65871264
negev,primary,stand,71,18.65871264
negev,primary,stand,72,18.65871264
negev,primary,stand,73,18.65871264
negev,primary,stand,74,18.65871264
negev,primary,stand,75,18.65871264
negev,primary,stand,76,18.65871264
negev,primary,stand,77,18.65871264
negev,primary,stand,78,18.65871264
negev,primary,stand,79,18.65871264
negev,primary,stand,80,18.65871264
negev,primary,stand,81,18.65871264
negev,primary,stand,82,18.65871264
negev,primary,stand,83,18.65871264
negev,primary,stand,84,18.65871264
negev,primary,stand,85,18.65871264
negev,primary,stand,86,18.65871264
negev,primary,stand,87,18.65871264
negev,primary,stand,88,18.65871264
negev,primary,stand,89,18.65871264
negev,primary,stand,90,18.65871264
negev,primary,stand,91,18.65871264
negev,primary,stand,92,18.65871264
negev,primary,stand,93,18.65871264
negev,primary,stand,94,18.65871264
negev,primary,stand,95,18.65871264
negev,primary,stand,96,18.65871264
negev,primary,stand,97,18.65871264
negev,primary,stand,98,18.65871264
negev,primary,stand,99,18.65871264
negev,primary,stand,100,18.65871264
negev,primary,stand,101,18.65871264
negev,primary,stand,102,18.65871264
negev,primary,stand,103,18.65871264
negev,primary,stand,104,18.65871264
negev,primary,stand,105,18.65871264
negev,primary,stand,106,18.65871264
negev,primary,stand,107,18.65871264
negev,primary,stand,108,18.65871264
negev,primary,stand,109,18.65871264
negev,primary,stand,110,18.65871264
negev,primary,stand,111,18.65871264
negev,primary,stand,112,18.65871264
negev,primary,stand,113,18.65871264
negev,primary,stand,114,18.65871264
negev,primary,stand,115,18.65871264
negev,primary,stand,116,18.65871264
negev,primary,stand,117,18.65871264
negev,primary,stand,118,18.65871264
negev,primary,stand,119,18.65871264
negev,primary,stand,120,18.65871264
negev,primary,stand,121,18.65871264
negev,primary,stand,122,18.65871264
negev,primary,stand,123,18.65871264
negev,primary,stand,124,18.65871264
negev,primary,stand,125,18.65871264
negev,primary,stand,126,18.65871264
negev,primary,stand,127,18.65871264
negev,primary,stand,128,18.65871264
negev,primary,stand,129,18.65871264
negev,primary,stand,130,18.65871264
negev,primary,stand,131,18.65871264
negev,primary,stand,132,18.65871264
negev,primary,stand,133,18.65871264
negev,primary,stand,134,18.65871264
negev,primary,stand,135,18.65871264
negev,primary,stand,136,18.65871264
negev,primary,stand,137,18.65871264
negev,primary,stand,138,18.65871264
negev,primary,stand,139,18.65871264
negev,primary,stand,140,18.65871264
negev,primary,stand,141,18.65871264
negev,primary,stand,142,18.65871264
negev,primary,stand,143,18.65871264
negev,primary,stand,144,18.65871264
negev,primary,stand,145,18.65871264
negev,primary,stand,146,18.65871264
negev,primary,stand,147,18.65871264
negev,primary,stand,148,18.65871264
negev,primary,stand,149,18.65871264
negev,primary,stand,150,18.65871264
negev,primary,crouch,1,9.63
negev,primary,crouch,2,24.66561701
negev,primary,crouch,3,32.2012763
negev,primary,crouch,4,35.97805254
negev,primary,crouch,5,37.87092457
negev,primary,crouch,6,38.81960787
negev,primary,crouch,7,39.29507583
negev,primary,crouch,8,39.5333743
negev,primary,crouch,9,39.65280645
negev,primary,crouch,10,39.71266432
negev,primary,crouch,11,34.22337593
negev,primary,crouch,12,25.05977038
negev,primary,crouch,13,14.87614804
negev,primary,crouch,14,13.70016168
negev,primary,crouch,15,13.56436089
negev,primary,crouch,16,13.54867886
negev,primary,crouch,17,13.54686793
negev,primary,crouch,18,13.54665881
negev,primary,crouch,19,13.54663466
negev,primary,crouch,20,13.54663187
negev,primary,crouch,21,13.54663155
negev,primary,crouch,22,13.54663151
negev,primary,crouch,23,13.5466315
negev,primary,crouch,24,13.5466315
negev,primary,crouch,25,13.5466315
negev,primary,crouch,26,13.5466315
negev,primary,crouch,27,13.5466315
negev,primary,crouch,28,13.5466315
negev,primary,crouch,29,13.5466315
negev,primary,crouch,30,13.5466315
negev,primary,crouch,31,13.5466315
negev,primary,crouch,32,13.5466315
negev,primary,crouch,33,13.5466315
negev,primary,crouch,34,13.5466315
negev,primary,crouch,35,13.5466315
negev,primary,crouch,36,13.5466315
negev,primary,crouch,37,13.5466315
negev,primary,crouch,38,13.5466315
negev,primary,crouch,39,13.5466315
negev,primary,crouch,40,13.5466315
negev,primary,crouch,41,13.5466315
negev,primary,crouch,42,13.5466315
negev,primary,crouch,43,13.5466315
negev,primary,crouch,44,13.5466315
negev,primary,crouch,45,13.5466315
negev,primary,crouch,46,13.5466315
negev,primary,crouch,47,13.5466315
negev,primary,crouch,48,13.5466315
negev,primary,crouch,49,13.5466315
negev,primary,crouch,50,13.5466315
negev,primary,crouch,51,13.5466315
negev,primary,crouch,52,13.5466315
negev,primary,crouch,53,13.5466315
negev,primary,crouch,54,13.5466315
negev,primary,crouch,55,13.5466315
negev,primary,crouch,56,13.5466315
negev,primary,crouch,57,13.5466315
negev,primary,crouch,58,13.5466315
negev,primary,crouch,59,13.5466315
negev,primary,crouch,60,13.5466315
negev,primary,crouch,61,13.5466315
negev,primary,crouch,62,13.5466315
negev,primary,crouch,63,13.5466315
negev,primary,crouch,64,13.5466315
negev,primary,crouch,65,13.5466315
negev,primary,crouch,66,13.5466315
negev,primary,crouch,67,13.5466315
negev,primary,crouch,68,13.5466315
negev,primary,crouch,69,13.5466315
negev,primary,crouch,70,13.5466315
negev,primary,crouch,71,13.5466315
negev,primary,crouch,72,13.5466315
negev,primary,crouch,73,13.5466315
negev,primary,crouch,74,13.5466315
negev,primary,crouch,75,13.5466315
negev,primary,crouch,76,13.5466315
negev,primary,crouch,77,13.5466315
negev,primary,crouch,78,13.5466315
negev,primary,crouch,79,13.5466315
negev,primary,crouch,80,13.5466315
negev,primary,crouch,81,13.5466315
negev,primary,crouch,82,13.5466315
negev,primary,crouch,83,13.5466315
negev,primary,crouch,84,13.5466315
negev,primary,crouch,85,13.5466315
negev,primary,crouch,86,13.5466315
negev,primary,crouch,87,13.5466315
negev,primary,crouch,88,13.5466315
negev,primary,crouch,89,13.5466315
negev,primary,crouch,90,13.5466315
negev,primary,crouch,91,13.5466315
negev,primary,crouch,92,13.5466315
negev,primary,crouch,93,13.5466315
negev,primary,crouch,94,13.5466315
negev,primary,crouch,95,13.5466315
negev,primary,crouch,96,13.5466315
negev,primary,crouch,97,13.5466315
negev,primary,crouch,98,13.5466315
negev,primary,crouch,99,13.5466315
negev,primary,crouch,100,13.5466315
negev,primary,crouch,101,13.5466315
negev,primary,crouch,102,13.5466315
negev,primary,crouch,103,13.5466315
negev,primary,crouch,104,13.5466315
negev,primary,crouch,105,13.5466315
negev,primary,crouch,106,13.5466315
negev,primary,crouch,107,13.5466315
negev,primary,crouch,108,13.5466315
negev,primary,crouch,109,13.5466315
negev,primary,crouch,110,13.5466315
negev,primary,crouch,111,13.5466315
negev,primary,crouch,112,13.5466315
negev,primary,crouch,113,13.5466315
negev,primary,crouch,114,13.5466315
negev,primary,crouch,115,13.5466315
negev,primary,crouch,116,13.5466315
negev,primary,crouch,117,13.5466315
negev,primary,crouch,118,13.5466315
negev,primary,crouch,119,13.5466315
negev,primary,crouch,120,13.5466315
negev,primary,crouch,121,13.5466315
negev,primary,crouch,122,13.5466315
negev,primary,crouch,123,13.5466315
negev,primary,crouch,124,13.5466315
negev,primary,crouch,125,13.5466315
negev,primary,crouch,126,13.5466315
negev,primary,crouch,127,13.5466315
negev,primary,crouch,128,13.5466315
negev,primary,crouch,129,13.5466315
negev,primary,crouch,130,13.5466315
negev,primary,crouch,131,13.5466315
negev,primary,crouch,132,13.5466315
negev,primary,crouch,133,13.5466315
negev,primary,crouch,134,13.5466315
negev,primary,crouch,135,13.5466315
negev,primary,crouch,136,13.5466315
negev,primary,crouch,137,13.5466315
negev,primary,crouch,138,13.5466315
negev,primary,crouch,139,13.5466315
negev,primary,crouch,140,13.5466315
negev,primary,crouch,141,13.5466315
negev,primary,crouch,142,13.5466315
negev,primary,crouch,143,13.5466315
negev,primary,crouch,144,13.5466315
negev,primary,crouch,145,13.5466315
negev,primary,crouch,146,13.5466315
negev,primary,crouch,147,13.5466315
negev,primary,crouch,148,13.5466315
negev,primary,crouch,149,13.5466315
negev,primary,crouch,150,13.5466315
awp,primary,stand,1,2.2
awp,primary,stand,2,2.203300323
awp,primary,stand,3,2.203300526
awp,primary,stand,4,2.203300526
awp,primary,stand,5,2.203300526
awp,scoped,stand,1,2.2
awp,scoped,stand,2,2.2
awp,scoped,stand,3,2.2
awp,scoped,stand,4,2.2
awp,scoped,stand,5,2.2
awp,primary,crouch,1,1.7
awp,primary,crouch,2,1.700068167
awp,primary,crouch,3,1.700068167
awp,primary,crouch,4,1.700068167
awp,primary,crouch,5,1.700068167
awp,scoped,crouch,1,1.7
awp,scoped,crouch,2,1.7
awp,scoped,crouch,3,1.7
awp,scoped,crouch,4,1.7
awp,scoped,crouch,5,1.7
g3sg1,primary,stand,1,2.3
g3sg1,primary,stand,2,8.763488804
g3sg1,primary,stand,3,11.00834036
g3sg1,primary,stand,4,11.78800575
g3sg1,primary,stand,5,12.05879342
g3sg1,primary,stand,6,12.15284141
g3sg1,primary,stand,7,12.18550547
g3sg1,primary,stand,8,12.19685011
g3sg1,primary,stand,9,12.20079025
g3sg1,primary,stand,10,12.20215871
g3sg1,primary,stand,11,12.20263399
g3sg1,primary,stand,12,12.20279906
g3sg1,primary,stand,13,12.20285639
g3sg1,primary,stand,14,12.20287631
g3sg1,primary,stand,15,12.20288322
g3sg1,primary,stand,16,12.20288562
g3sg1,primary,stand,17,12.20288646
g3sg1,primary,stand,18,12.20288675
g3sg1,primary,stand,19,12.20288685
g3sg1,primary,stand,20,12.20288688
g3sg1,scoped,stand,1,2.3
g3sg1,scoped,stand,2,2.3
g3sg1,scoped,stand,3,2.3
g3sg1,scoped,stand,4,2.3
g3sg1,scoped,stand,5,2.3
g3sg1,scoped,stand,6,2.3
g3sg1,scoped,stand,7,2.3
g3sg1,scoped,stand,8,2.3
g3sg1,scoped,stand,9,2.3
g3sg1,scoped,stand,10,2.3
g3sg1,scoped,stand,11,2.3
g3sg1,scoped,stand,12,2.3
g3sg1,scoped,stand,13,2.3
g3sg1,scoped,stand,14,2.3
g3sg1,scoped,stand,15,2.3
g3sg1,scoped,stand,16,2.3
g3sg1,scoped,stand,17,2.3
g3sg1,scoped,stand,18,2.3
g3sg1,scoped,stand,19,2.3
g3sg1,scoped,stand,20,2.3
g3sg1,primary,crouch,1,1.8
g3sg1,primary,crouch,2,6.034045183
g3sg1,primary,crouch,3,6.997351932
g3sg1,primary,crouch,4,7.216518203
g3sg1,primary,crouch,5,7.266381711
g3sg1,primary,crouch,6,7.277726384
g3sg1,primary,crouch,7,7.280307461
g3sg1,primary,crouch,8,7.280894694
g3sg1,primary,crouch,9,7.281028298
g3sg1,primary,crouch,10,7.281058695
g3sg1,primary,crouch,11,7.28106561
g3sg1,primary,crouch,12,7.281067184
g3sg1,primary,crouch,13,7.281067542
g3sg1,primary,crouch,14,7.281067623
g3sg1,primary,crouch,15,7.281067642
g3sg1,primary,crouch,16,7.281067646
g3sg1,primary,crouch,17,7.281067647
g3sg1,primary,crouch,18,7.281067647
g3sg1,primary,crouch,19,7.281067647
g3sg1,primary,crouch,20,7.281067647
g3sg1,scoped,crouch,1,1.8
g3sg1,scoped,crouch,2,1.8
g3sg1,scoped,crouch,3,1.8
g3sg1,scoped,crouch,4,1.8
g3sg1,scoped,crouch,5,1.8
g3sg1,scoped,crouch,6,1.8
g3sg1,scoped,crouch,7,1.8
g3sg1,scoped,crouch,8,1.8
g3sg1,scoped,crouch,9,1.8
g3sg1,scoped,crouch,10,1.8
g3sg1,scoped,crouch,11,1.8
g3sg1,scoped,crouch,12,1.8
g3sg1,scoped,crouch,13,1.8
g3sg1,scoped,crouch,14,1.8
g3sg1,scoped,crouch,15,1.8
g3sg1,scoped,crouch,16,1.8
g3sg1,scoped,crouch,17,1.8
g3sg1,scoped,crouch,18,1.8
g3sg1,scoped,crouch,19,1.8
g3sg1,scoped,crouch,20,1.8
scar20,primary,stand,1,2.3
scar20,primary,stand,2,8.763488804
scar20,primary,stand,3,11.00834036
scar20,primary,stand,4,11.78800575
scar20,primary,stand,5,12.05879342
scar20,primary,stand,6,12.15284141
scar20,primary,stand,7,12.18550547
scar20,primary,stand,8,12.19685011
scar20,primary,stand,9,12.20079025
scar20,primary,stand,10,12.20215871
scar20,primary,stand,11,12.20263399
scar20,primary,stand,12,12.20279906
scar20,primary,stand,13,12.20285639
scar20,primary,stand,14,12.20287631
scar20,primary,stand,15,12.20288322
scar20,primary,stand,16,12.20288562
scar20,primary,stand,17,12.20288646
scar20,primary,stand,18,12.20288675
scar20,primary,stand,19,12.20288685
scar20,primary,stand,20,12.20288688
scar20,scoped,stand,1,2.3
scar20,scoped,stand,2,2.3
scar20,scoped,stand,3,2.3
scar20,scoped,stand,4,2.3
scar20,scoped,stand,5,2.3
scar20,scoped,stand,6,2.3
scar20,scoped,stand,7,2.3
scar20,scoped,stand,8,2.3
scar20,scoped,stand,9,2.3
scar20,scoped,stand,10,2.3
scar20,scoped,stand,11,2.3
scar20,scoped,stand,12,2.3
scar20,scoped,stand,13,2.3
scar20,scoped,stand,14,2.3
scar20,scoped,stand,15,2.3
scar20,scoped,stand,16,2.3
scar20,scoped,stand,17,2.3
scar20,scoped,stand,18,2.3
scar20,scoped,stand,19,2.3
scar20,scoped,stand,20,2.3
scar20,primary,crouch,1,1.8
scar20,primary,crouch,2,6.034045183
scar20,primary,crouch,3,6.997351932
scar20,primary,crouch,4,7.216518203
scar20,primary,crouch,5,7.266381711
scar20,primary,crouch,6,7.277726384
scar20,primary,crouch,7,7.280307461
scar20,primary,crouch,8,7.280894694
scar20,primary,crouch,9,7.281028298
scar20,primary,crouch,10,7.281058695
scar20,primary,crouch,11,7.28106561
scar20,primary,crouch,12,7.281067184
scar20,primary,crouch,13,7.281067542
scar20,primary,crouch,14,7.281067623
scar20,primary,crouch,15,7.281067642
scar20,primary,crouch,16,7.281067646
scar20,primary,crouch,17,7.281067647
scar20,primary,crouch,18,7.281067647
scar20,primary,crouch,19,7.281067647
scar20,primary,crouch,20,7.281067647
scar20,scoped,crouch,1,1.8
scar20,scoped,crouch,2,1.8
scar20,scoped,crouch,3,1.8
scar20,scoped,crouch,4,1.8
scar20,scoped,crouch,5,1.8
scar20,scoped,crouch,6,1.8
scar20,scoped,crouch,7,1.8
scar20,scoped,crouch,8,1.8
scar20,scoped,crouch,9,1.8
scar20,scoped,crouch,10,1.8
scar20,scoped,crouch,11,1.8
scar20,scoped,crouch,12,1.8
scar20,scoped,crouch,13,1.8
scar20,scoped,crouch,14,1.8
scar20,scoped,crouch,15,1.8
scar20,scoped,crouch,16,1.8
scar20,scoped,crouch,17,1.8
scar20,scoped,crouch,18,1.8
scar20,scoped,crouch,19,1.8
scar20,scoped,crouch,20,1.8
ssg08,primary,stand,1,3.23
ssg08,primary,stand,2,3.230000037
ssg08,primary,stand,3,3.230000037
ssg08,primary,stand,4,3.230000037
ssg08,primary,stand,5,3.230000037
ssg08,primary,stand,6,3.230000037
ssg08,primary,stand,7,3.230000037
ssg08,primary,stand,8,3.230000037
ssg08,primary,stand,9,3.230000037
ssg08,primary,stand,10,3.230000037
ssg08,scoped,stand,1,3.23
ssg08,scoped,stand,2,3.23
ssg08,scoped,stand,3,3.23
ssg08,scoped,stand,4,3.23
ssg08,scoped,stand,5,3.23
ssg08,scoped,stand,6,3.23
ssg08,scoped,stand,7,3.23
ssg08,scoped,stand,8,3.23
ssg08,scoped,stand,9,3.23
ssg08,scoped,stand,10,3.23
ssg08,primary,crouch,1,3.03
ssg08,primary,crouch,2,3.03
ssg08,primary,crouch,3,3.03
ssg08,primary,crouch,4,3.03
ssg08,primary,crouch,5,3.03
ssg08,primary,crouch,6,3.03
ssg08,primary,crouch,7,3.03
ssg08,primary,crouch,8,3.03
ssg08,primary,crouch,9,3.03
ssg08,primary,crouch,10,3.03
ssg08,scoped,crouch,1,3.03
ssg08,scoped,crouch,2,3.03
ssg08,scoped,crouch,3,3.03
ssg08,scoped,crouch,4,3.03
ssg08,scoped,crouch,5,3.03
ssg08,scoped,crouch,6,3.03
ssg08,scoped,crouch,7,3.03
ssg08,scoped,crouch,8,3.03
ssg08,scoped,crouch,9,3.03
ssg08,scoped,crouch,10,3.03
